director_ids,director_name,average_rating_value,average_rating_count,movies_produced,career_Length,CareerStartYear,Gender,birthYear,median_inter_event_time,average_inter_event_time,total_review_count_user,total_review_count_critic,total_metascore,median_metascore,total_awards_won,total_awards_nominated,total_gross_value,total_budget_value,average_runtime_of_movie,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,total_genre_Action,total_genre_Adult,total_genre_Adventure,total_genre_Animation,total_genre_Biography,total_genre_Comedy,total_genre_Crime,total_genre_Documentary,total_genre_Drama,total_genre_Family,total_genre_Fantasy,total_genre_Film_Noir,total_genre_Game_Show,total_genre_History,total_genre_Horror,total_genre_Music,total_genre_Musical,total_genre_Mystery,total_genre_News,total_genre_None,total_genre_Reality_TV,total_genre_Romance,total_genre_Sci_Fi,total_genre_Short,total_genre_Sport,total_genre_Talk_Show,total_genre_Thriller,total_genre_War,total_genre_Western,average_movie_per_year,num_genres_directed
nm0908824,Randall Wallace,6.65,69247.0,4,17,1998,Male,1949,4.0,5.33,1280,469,221,54.5,0.0,0.0,404618063.5513105,241449790.05767527,123.0,0,0,1,8,7.2,2,0,1,0,2,0,0,0,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.24,9
nm0909026,Anthony Waller,5.1,19517.0,1,9,1989,Male,1959,0.0,0.0,158,71,31,31.0,0.0,0.0,49988961.37774079,41466728.71623641,105.0,1,0,0,3,5.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11,4
nm0911061,Wayne Wang,6.04,23542.0,5,37,1975,Male,1949,3.0,3.0,571,395,252,52.0,0.0,0.0,287655099.92814547,220668724.7923323,108.2,1,0,0,4,6.58,0,0,0,0,0,4,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14,5
nm0911334,Matthew Warchus,4.5,2998.0,1,1,1999,Male,1966,0.0,0.0,44,58,41,41.0,0.0,0.0,1595971.935749522,17690877.905850086,106.0,1,0,0,4,6.15,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3
nm0911910,Vincent Ward,7.0,84881.0,1,21,1978,Male,1956,0.0,0.0,620,121,44,44.0,0.0,0.0,101073639.2744246,155214455.48255688,113.0,1,0,0,4,6.92,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,3
nm0914058,Daniel Waters,6.0,9648.0,1,7,2001,Male,1962,0.0,0.0,29,46,24,24.0,0.0,0.0,32349.61605695766,6864494.346423983,117.0,0,0,1,4,6.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14,3
nm0914134,Mark Waters,6.3,80923.43,7,18,1997,Male,1964,2.5,2.83,1638,864,356,54.0,0.0,0.0,493964058.3100454,329797808.5990665,94.29,1,0,0,4,6.43,1,0,1,0,0,6,0,0,1,2,4,0,0,0,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0.39,10
nm0917188,Chris Wedge,6.87,176531.0,3,29,1985,Male,1957,5.5,5.5,851,555,176,60.0,0.0,0.0,593312657.146874,318130375.63879466,91.33,0,0,1,8,6.8,0,0,3,3,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,6
nm0919102,Matthew Cole Weiss,5.8,2050.0,1,5,2001,Male,1979,0.0,0.0,13,15,38,38.0,0.0,0.0,18667.45001425734,2486652.955981624,90.0,0,0,1,4,6.38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,3
nm0919363,Chris Weitz,6.2,169572.5,2,3,1999,Male,1969,2.0,2.0,911,205,90,45.0,0.0,0.0,286534097.48418933,100821242.57763004,91.0,0,0,0,2,6.6,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,2
nm0919369,Paul Weitz,6.37,116394.0,3,17,1999,Male,1965,8.0,8.0,972,340,167,58.0,0.0,0.0,293971295.176299,101460504.68163005,87.0,0,0,1,8,6.48,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,3
nm0919514,Bo Welch,3.8,36943.0,1,4,2000,Male,1951,0.0,0.0,460,109,19,19.0,0.0,0.0,156541857.47715476,169871477.51067734,82.0,0,1,0,8,6.68,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4
nm0920108,Audrey Wells,6.35,19370.0,2,5,1999,Female,1960,4.0,4.0,378,150,120,60.0,0.0,0.0,69037518.41193837,32651798.853614528,108.5,0,1,0,3,6.03,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.4,3
nm0920274,John Wells,6.87,58222.33,3,20,1996,Male,1956,2.5,2.5,544,718,169,58.0,0.0,0.0,62924597.294020824,68413336.09713,108.67,0,0,1,4,8.0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,2
nm0920425,Simon Wells,5.65,61398.5,2,21,1991,Male,1961,9.0,9.0,732,254,91,45.5,0.0,0.0,117042175.65489742,310106389.97211754,92.0,0,1,0,4,6.62,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,5
nm0922346,Simon West,5.98,126240.67,6,16,1997,Male,1961,2.0,3.0,2479,1083,253,45.0,0.0,0.0,757590227.0523694,679814252.4905581,102.83,0,1,0,8,6.35,4,0,2,0,0,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0.38,8
nm0922903,Wash Westmoreland,7.3,47011.0,2,14,2001,Male,1966,8.0,8.0,248,378,144,72.0,0.0,0.0,22912170.295179024,6065562.016390307,95.5,1,0,0,3,6.77,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,1
nm0923736,Joss Whedon,7.87,583909.67,3,20,1996,Male,1964,5.0,5.0,4452,1619,209,69.0,0.0,0.0,1256387796.4099514,582644379.2192823,134.33,0,0,1,6,7.7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0.15,4
nm0926211,Preston A. Whitmore II,2.1,8740.0,1,12,1995,Male,1962,0.0,0.0,36,25,30,30.0,0.0,0.0,9933444.072996452,8219216.034679447,95.0,0,0,1,3,5.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,2
nm0930261,Chris Williams,7.4,221015.5,2,7,2008,Male,1968,6.0,6.0,619,614,141,70.5,0.0,0.0,396378816.19412124,380968333.94452155,99.0,0,0,1,8,7.7,1,0,2,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.29,7
nm0931285,Matt Williams,6.8,27436.0,1,3,1998,Male,1964,0.0,0.0,240,78,30,30.0,0.0,0.0,57880422.00844979,25708503.06023554,120.0,0,0,0,4,7.05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33,3
nm0932078,Kevin Williamson,5.2,17455.0,1,1,1999,Male,1965,0.0,0.0,165,64,35,35.0,0.0,0.0,15826678.648379855,22998141.27760511,96.0,0,0,0,4,7.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2
nm0932992,Andrew Wilson,5.5,5192.0,1,1,2005,Male,1964,0.0,0.0,27,31,44,44.0,0.0,0.0,185978.23731489852,11701896.263442935,99.0,0,1,0,4,7.05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,3
nm0933505,Hugh Wilson,5.53,30103.67,3,24,1976,Male,1943,1.5,1.5,433,185,150,48.0,0.0,0.0,269167721.4548974,236338349.4615795,97.33,0,0,1,4,7.82,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.12,5
nm0934483,Kurt Wimmer,5.95,168338.5,2,11,1996,Male,1964,4.0,4.0,1978,303,51,25.5,0.0,0.0,28132139.822959878,74685909.15444204,97.5,0,0,1,4,6.4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0.18,5
nm0934578,Simon Wincer,4.8,20058.0,1,48,1954,Male,1943,0.0,0.0,120,70,37,37.0,0.0,0.0,42490709.33432097,35118183.79667904,92.0,1,0,0,8,6.78,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,3
nm0935095,Gary Winick,6.15,68035.5,2,16,1989,Male,1961,4.0,4.0,446,208,128,64.0,0.0,0.0,89557244.61770053,56121060.15005917,88.0,0,1,0,4,6.4,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.12,4
nm0935863,Michael Winterbottom,6.8,15161.5,2,25,1983,Male,1961,10.0,10.0,174,247,146,73.0,0.0,0.0,13233526.453301195,38930043.65610801,105.5,1,0,0,4,6.3,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.08,5
nm0936374,Kirk Wise,6.8,74530.0,1,11,1991,Male,1963,0.0,0.0,290,146,52,52.0,0.0,0.0,139537975.47662812,199252106.6478244,95.0,1,0,0,8,7.57,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09,6
nm0936482,Len Wiseman,6.75,272810.5,2,10,2003,Male,1973,5.0,5.0,1324,756,112,56.0,0.0,0.0,253671227.71257085,297482334.65659326,123.0,0,0,1,4,6.68,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0.2,5
nm0936838,Alexander Witt,6.2,154762.0,1,1,2004,Male,1952,0.0,0.0,674,190,35,35.0,0.0,0.0,76609255.53922427,67942672.4425826,94.0,0,0,1,3,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,4
nm0937748,Fred Wolf,5.5,64885.0,1,1,2008,Female,1964,0.0,0.0,126,127,55,55.0,0.0,0.0,64159132.74108786,33251764.902266923,97.0,0,0,1,4,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2
nm0938045,George C. Wolfe,6.0,18413.0,1,38,1971,Male,1954,0.0,0.0,92,129,39,39.0,0.0,0.0,55651361.44453517,39902117.88272031,97.0,1,0,0,3,7.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03,2
nm0939202,Kirk Wong,6.1,25076.0,1,18,1981,Male,1949,0.0,0.0,169,55,31,31.0,0.0,0.0,49398674.94739052,23738681.42674399,91.0,0,1,0,4,6.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06,4
nm0941708,Michael Worth,5.9,274.0,1,7,2005,Male,1965,0.0,0.0,8,8,47,47.0,0.0,0.0,89108.87418608699,3628309.977988829,100.0,0,0,1,3,5.63,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,3
nm0942367,Edgar Wright,7.25,236917.0,2,27,1987,Female,1974,3.0,3.0,926,826,150,75.0,0.0,0.0,68834454.91799477,97605944.38618511,110.5,1,0,0,3,7.5,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.07,5
nm0942504,Joe Wright,6.43,83200.67,3,19,1997,Female,1972,3.0,3.0,774,884,162,61.0,0.0,0.0,126740098.384126,273413328.1296661,113.0,1,0,0,3,7.47,1,0,1,0,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16,8
nm0943758,William Wyler,7.5,13447.0,1,44,1925,Male,1902,0.0,0.0,80,50,89,89.0,1.0,2.0,1055186.6166203506,66626652.63963773,151.0,1,0,0,8,8.05,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.02,5
nm0945026,Boaz Yakin,6.8,74729.75,4,22,1994,Male,1966,3.0,5.0,762,546,183,47.5,0.0,0.0,321254338.15215707,139046051.53126097,102.5,0,1,0,4,6.82,1,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.18,10
nm0946734,David Yates,7.47,237488.33,3,33,1984,Male,1963,2.5,2.5,1402,1024,197,66.0,0.0,0.0,696153930.8354037,522771582.41620123,124.33,1,0,0,8,7.38,1,0,3,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.09,7
nm0947087,Hoyt Yeatman,5.1,33619.0,1,16,1994,Male,1955,0.0,0.0,90,144,41,41.0,0.0,0.0,153882353.96525756,193286755.8744444,88.0,0,1,0,4,6.45,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06,7
nm0948021,Ho Yim,5.9,884.0,1,24,1978,Male,1952,0.0,0.0,26,18,26,26.0,0.0,0.0,59672.685072579276,8302171.110326015,116.0,1,0,0,4,7.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.04,3
nm0948267,Dwight Yoakam,4.1,1220.0,1,1,2000,Male,1956,0.0,0.0,80,11,22,22.0,0.0,0.0,28466.1684884968,6855600.816062811,104.0,0,0,0,4,6.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2
nm0950226,Ben Younger,6.85,21535.0,2,17,2000,Male,1972,16.0,16.0,259,194,125,62.5,0.0,0.0,32021261.48575449,18190501.42810992,118.5,1,0,0,3,6.63,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.12,5
nm0950775,Jennifer Yuh Nelson,7.25,132016.5,2,20,1997,Female,1972,5.0,5.0,366,501,133,66.5,0.0,0.0,347980453.3925995,331084498.8994415,92.5,0,0,1,3,7.67,2,0,2,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6
nm0951197,Kunihiko Yuyama,5.9,15722.0,1,21,1979,Female,1952,0.0,0.0,72,39,28,28.0,0.0,0.0,77309136.44856487,53072633.71755026,84.0,1,0,0,8,6.6,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,5
nm0952360,Jerry Zaks,6.7,20626.0,1,16,1981,Male,1946,0.0,0.0,71,45,68,68.0,0.0,0.0,24868925.574409246,44747500.89821282,98.0,1,0,0,4,7.22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1
nm0957772,Rob Zombie,5.68,49215.17,6,22,1995,Male,1965,2.0,2.6,3412,1422,258,41.0,0.0,0.0,169516644.09168878,65548064.49274841,102.17,0,1,0,4,6.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.27,3
nm0957794,Erick Zonca,7.1,5116.0,1,16,1993,Male,1956,0.0,0.0,40,77,62,62.0,2.0,3.0,2806.448957751328,7980423.576544061,144.0,0,1,0,3,7.23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06,3
nm0958387,Jerry Zucker,6.4,94450.0,1,20,1982,Male,1950,0.0,0.0,498,102,52,52.0,0.0,0.0,93992570.28527647,79700842.65912975,112.0,0,0,1,4,7.08,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2
nm0958969,Harald Zwart,5.67,73139.5,4,22,1992,Male,1965,3.0,3.33,1093,668,171,38.5,0.0,1.0,375812983.8116829,248764848.44191676,116.0,1,0,0,3,5.73,2,0,2,0,0,2,2,0,1,3,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0.18,12
nm0959034,Joel Zwick,5.45,56851.5,2,45,1960,Male,1942,2.0,2.0,850,223,101,50.5,0.0,0.0,461030115.0816256,47298946.9922011,94.0,1,0,0,4,6.12,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.04,4
nm0959062,Terry Zwigoff,7.25,104895.0,2,19,1985,Male,1949,2.0,2.0,977,319,158,79.0,0.0,0.0,103893010.51767133,47467479.763131455,101.0,1,0,0,4,7.55,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,3
nm0959774,Jonas Åkerlund,6.8,32695.0,1,32,1971,Male,1965,0.0,0.0,199,92,41,41.0,0.0,0.0,659928.4980568214,3217272.2768169018,101.0,1,0,0,4,7.3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,3
nm0962849,Maggie Carey,5.8,30158.0,1,13,2001,Female,1975,0.0,0.0,79,97,61,61.0,0.0,0.0,3913266.3778893533,1702733.4900437784,104.0,1,0,0,4,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08,2
nm0970447,Conrad Vernon,6.5,96004.5,2,23,1994,Male,1968,7.0,7.0,497,458,122,61.0,0.0,0.0,356373027.5091671,245113015.1868518,91.5,0,0,0,8,7.02,1,0,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09,7
nm0970606,Cody Cameron,6.5,66171.0,1,7,2007,Male,1970,0.0,0.0,86,169,59,59.0,0.0,0.0,135984345.61513546,88542141.48227648,95.0,0,0,1,4,6.93,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14,6
nm0994310,Ben Gluck,5.3,11173.0,1,14,1997,Male,1976,0.0,0.0,86,82,36,36.0,0.0,0.0,31306857.96178991,24967610.395200465,90.0,0,1,0,4,6.8,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07,5
nm0994538,Joseph Kahn,4.0,24034.0,1,8,1997,Male,1972,0.0,0.0,208,85,41,41.0,0.0,0.0,31972797.98188124,60393486.61562898,84.0,1,0,0,3,5.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,3
nm0995597,Christian Taylor,5.6,263.0,1,11,1992,Male,1968,0.0,0.0,4,13,37,37.0,0.0,0.0,10612.172605080552,482590.8415225353,93.0,0,0,1,4,7.52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,2
nm0998825,Jeffrey Blitz,6.7,11782.0,1,6,2002,Male,1969,0.0,0.0,52,88,73,73.0,0.0,0.0,978040.7983886657,8237393.215708779,101.0,1,0,0,4,7.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,2
nm1000113,Etan Cohen,6.0,89901.0,1,9,2007,Male,1974,0.0,0.0,147,175,34,34.0,0.0,0.0,96266228.79826576,42617473.6,100.0,0,0,1,3,6.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,2
nm1002424,Michael Dougherty,6.2,37063.0,1,20,1996,Male,1974,0.0,0.0,211,214,49,49.0,0.0,0.0,45379650.5708052,15981552.6,98.0,0,1,0,6,6.37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,3
nm1007740,Mike Nawrocki,6.6,3188.0,1,10,1993,Male,1966,0.0,0.0,78,37,58,58.0,0.0,0.0,41134999.32652708,22520905.93771832,82.0,0,0,0,4,6.62,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6
nm1008415,Phil Vischer,6.6,3188.0,1,10,1993,Male,1966,0.0,0.0,78,37,58,58.0,0.0,0.0,41134999.32652708,22520905.93771832,82.0,0,0,0,4,6.68,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6
nm1009277,Dax Shepard,6.1,29735.0,1,3,2010,Male,1975,0.0,0.0,105,176,50,50.0,0.0,0.0,16106938.10240985,2343415.344564251,100.0,0,1,0,4,6.02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33,3
nm1012501,Rupert Wyatt,6.8,231361.0,2,16,1999,Male,1972,3.0,3.0,797,704,123,61.5,0.0,0.0,250742351.65817353,139971206.9738537,108.0,0,1,0,6,6.8,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.12,5
nm1022455,Benh Zeitlin,7.3,71325.0,1,8,2005,Male,1982,0.0,0.0,270,664,86,86.0,0.0,1.0,14979576.050400587,2109073.810107826,93.0,1,0,0,3,7.3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,2
nm1023919,Ramin Bahrani,7.1,18219.0,1,17,1998,Male,1975,0.0,0.0,79,193,76,76.0,0.0,0.0,1551645.1734838968,8797951.249984002,112.0,0,1,0,6,7.23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1
nm1024677,John Krasinski,6.0,1017.0,1,9,2008,Male,1979,0.0,0.0,9,49,53,53.0,0.0,0.0,1048996.9906,3922360.0,88.0,0,0,0,6,7.33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11,3
nm1025280,Anubhav Sinha,4.8,32074.0,1,15,1997,Male,1965,0.0,0.0,307,55,60,60.0,0.0,0.0,3034657.9937568908,29026479.823910635,156.0,1,0,0,2,6.15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.07,3
nm1027891,Theo Avgerinos,6.5,69.0,1,15,2001,Male,1978,0.0,0.0,1,5,25,25.0,0.0,0.0,137209.08712888,426174.736,89.0,1,0,0,3,6.5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,4
nm1031246,Lucky McKee,6.9,18221.0,2,8,2001,Male,1975,6.0,6.0,331,182,119,59.5,0.0,0.0,238345.20779715,4129494.5594309177,93.0,1,0,0,3,6.07,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,3
nm1031639,Cedric Nicolas-Troyan,6.1,69404.0,1,6,2011,Male,1969,0.0,0.0,172,274,35,35.0,0.0,0.0,49496075.044,118703000.0,114.0,0,1,0,6,6.43,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,4
nm1033517,Ariel Vromen,6.6,43412.0,2,16,2001,Female,1973,4.0,4.0,274,377,97,48.5,0.0,0.0,17000437.662238516,44231376.72282125,109.5,1,0,0,6,6.73,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.12,7
nm1036527,Francesca Gregorini,5.9,2352.0,1,1,2009,Female,1968,0.0,0.0,14,20,40,40.0,0.0,0.0,6449.334754343961,3865735.117488888,96.0,1,0,0,6,6.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
nm1041597,Morgan Spurlock,6.0,41615.33,3,10,2004,Male,1970,4.5,4.5,529,407,188,66.0,0.0,0.0,50955438.50060819,13263851.005036667,94.0,0,0,1,8,6.98,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4
nm1048560,Marcus Raboy,5.8,19840.0,1,3,2000,Male,1965,0.0,0.0,66,25,35,35.0,0.0,0.0,53058792.71069263,16086361.384084513,85.0,1,0,0,2,6.65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,2
nm1049433,Lenny Abrahamson,8.2,186086.0,1,25,1991,Male,1966,0.0,0.0,377,437,86,86.0,1.0,1.0,15638113.29637336,13850678.92,118.0,1,0,0,4,7.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1
nm1052162,Bryan Bertino,6.2,93967.0,1,1,2008,Male,1977,0.0,0.0,684,276,47,47.0,0.0,0.0,69874321.06585346,13300705.960906768,86.0,0,0,1,3,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,3
nm1053530,Tom Ford,7.8,46498.0,2,8,2009,Male,1961,7.0,7.0,295,441,146,73.0,0.0,1.0,12320732.671036515,32244548.607474074,107.5,1,0,0,4,7.22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.25,3
nm1074107,Robert Walker,6.8,72322.0,1,1,2003,Male,1961,0.0,0.0,159,112,48,48.0,0.0,0.0,132981701.21683496,199482102.0308872,85.0,0,0,1,8,7.62,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4
nm1075006,Allen Wolf,5.6,1697.0,1,1,2010,Male,1970,0.0,0.0,20,27,33,33.0,0.0,0.0,36004.54257039883,1248380.519760023,104.0,0,0,1,2,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,3
nm1084723,Chris Fisher,5.6,4640.0,1,4,2002,Male,1971,0.0,0.0,44,18,37,37.0,0.0,0.0,237242.7821080091,4388211.0987911,97.0,0,1,0,4,6.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,3
nm1093039,Mike Flanagan,6.4,50182.0,2,17,2000,Male,1978,3.0,3.0,426,499,126,63.0,0.0,0.0,67460685.43133098,14965578.300145928,101.5,0,0,1,2,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12,3
