director_ids,director_name,average_rating_value,average_rating_count,movies_produced,career_Length,CareerStartYear,Gender,birthYear,median_inter_event_time,average_inter_event_time,total_review_count_user,total_review_count_critic,total_metascore,median_metascore,total_awards_won,total_awards_nominated,total_gross_value,total_budget_value,budget_cur_AUD,budget_cur_CAD,budget_cur_EUR,budget_cur_GBP,budget_cur_INR,budget_cur_USD,average_runtime_of_movie,total_genre_Action,total_genre_Adult,total_genre_Adventure,total_genre_Animation,total_genre_Biography,total_genre_Comedy,total_genre_Crime,total_genre_Documentary,total_genre_Drama,total_genre_Family,total_genre_Fantasy,total_genre_Film_Noir,total_genre_Game_Show,total_genre_History,total_genre_Horror,total_genre_Music,total_genre_Musical,total_genre_Mystery,total_genre_News,total_genre_None,total_genre_Reality_TV,total_genre_Romance,total_genre_Sci_Fi,total_genre_Short,total_genre_Sport,total_genre_Talk_Show,total_genre_Thriller,total_genre_War,total_genre_Western,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,average_movie_per_year,num_countries_screened,num_genres_directed,num_languages_released
nm1325899,Travis Knight,8.1,29329.0,1,1,2016,Male,1973,0.0,0.0,140,207,84,84.0,0.0,0.0,47969818.0,60000000.0,0,0,0,0,0,1,101.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7.3,1.0,1,4,1
nm1333798,Mabrouk El Mechri,6.05,31413.0,2,13,2000,Male,1976,4.0,4.0,250,281,86,43.0,0.0,0.0,4219752.0,30000000.0,0,0,1,0,0,0,95.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,6.38,0.15,3,5,3
nm1337885,Jeff Baena,5.6,14338.0,1,1,2014,Male,1977,0.0,0.0,51,169,50,50.0,0.0,0.0,80315.0,2400000.0,0,0,0,0,0,1,89.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,6.03,1.0,1,3,1
nm1347153,Tyler Perry,4.9,5498.83,6,15,2002,Male,1969,2.0,2.0,325,180,228,38.0,0.0,0.0,289557246.0,94000000.0,0,0,0,0,0,1,104.5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,8,5.75,0.4,1,4,2
nm1349040,Damien Dante Wayans,3.5,10239.0,1,8,2002,Male,1980,0.0,0.0,50,83,40,40.0,0.0,0.0,25615792.0,25000000.0,0,0,0,0,0,1,88.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5.18,0.12,1,3,1
nm1349376,Francis Lawrence,7.0,359772.0,5,18,1998,Female,1971,1.5,2.5,4124,1927,320,65.0,0.0,0.0,1375302483.0,665000000.0,0,0,0,0,0,1,125.6,2,0,3,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,4,0,0,1,0,0,4,7.08,0.28,1,8,2
nm1349818,Anna Boden,7.2,109033.0,1,8,2003,Female,1979,0.0,0.0,152,161,63,63.0,0.0,0.0,6350058.0,8000000.0,0,0,0,0,0,1,101.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,7.2,0.12,1,3,1
nm1354216,Marc F. Adler,4.4,2493.0,1,1,2008,Male,1972,0.0,0.0,26,40,27,27.0,0.0,0.0,511920.0,40000000.0,0,0,0,0,0,1,94.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4.85,1.0,1,5,1
nm1355835,Jason Maurer,4.4,2493.0,1,1,2008,Male,1971,0.0,0.0,26,40,27,27.0,0.0,0.0,511920.0,40000000.0,0,0,0,0,0,1,94.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4.4,1.0,1,5,1
nm1362432,Jérôme Salle,6.5,11330.0,1,9,2000,Male,1971,0.0,0.0,24,47,40,40.0,0.0,0.0,7621.0,24000000.0,0,0,1,0,0,0,108.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,6.5,0.11,2,3,4
nm1365879,Morgan Neville,7.5,7205.0,2,45,1971,Male,1967,2.0,2.0,108,240,160,80.0,0.0,0.0,5838247.0,2000000.0,0,0,0,0,0,1,89.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7.6,0.04,1,4,1
nm1375358,Jon Hurwitz,6.65,144870.0,2,5,2008,Male,1977,4.0,4.0,346,440,106,53.0,0.0,0.0,94811446.0,62000000.0,0,0,0,0,0,1,110.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6.9,0.4,1,2,3
nm1376383,Hayden Schlossberg,6.65,144870.0,2,5,2008,Male,1978,4.0,4.0,346,440,106,53.0,0.0,0.0,94811446.0,62000000.0,0,0,0,0,0,1,110.0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6.67,0.4,1,2,3
nm1378517,Michael Madsen,7.5,2488.0,1,1,2010,Male,1971,0.0,0.0,14,39,68,68.0,0.0,0.0,55167.0,668952.0,0,0,1,0,0,0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6.75,1.0,1,1,3
nm1379002,David Robert Mitchell,6.9,123675.0,1,13,2002,Male,1974,0.0,0.0,655,541,83,83.0,0.0,0.0,14673301.0,2000000.0,0,0,0,0,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6.6,0.08,1,2,1
nm1383995,Siddiq Barmak,7.4,7633.0,1,1,2003,Male,1962,0.0,0.0,77,105,83,83.0,0.0,0.0,1127331.0,46000.0,0,0,0,0,0,1,83.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.05,1.0,2,1,3
nm1388074,Tony Jaa,6.2,25241.0,1,1,2008,Male,1976,0.0,0.0,73,110,47,47.0,0.0,0.0,102055.0,300000000.0,0,0,0,0,0,0,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6.35,1.0,1,1,1
nm1389025,Byambasuren Davaa,7.7,2429.0,1,8,1998,Male,1971,0.0,0.0,25,56,73,73.0,0.0,0.0,141803.0,600000.0,0,0,1,0,0,0,93.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7.33,0.12,2,2,1
nm1391924,Gustavo Taretto,7.5,10741.0,1,10,2002,Male,1965,0.0,0.0,21,66,60,60.0,0.0,0.0,1734.0,11000000.0,0,0,0,0,0,1,95.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6.85,0.1,1,2,5
nm1392994,Amma Asante,7.4,20899.0,1,10,2004,Female,1969,0.0,0.0,89,149,64,64.0,0.0,0.0,10722990.0,10900000.0,0,0,0,0,0,1,104.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,6.9,0.1,1,3,1
nm1396048,Dave Filoni,5.8,43017.0,1,6,2003,Male,1974,0.0,0.0,238,207,35,35.0,0.0,0.0,35154336.0,8500000.0,0,0,0,0,0,1,98.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,8.0,0.17,1,6,1
nm1396104,Anthony Byrne,6.9,1315.0,1,12,1996,Male,1975,0.0,0.0,20,21,50,50.0,0.0,0.0,77588.0,9000000.0,0,0,0,0,0,1,87.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8.43,0.08,1,2,1
nm1397579,Ben Coccio,7.4,3399.0,1,4,2000,Male,1975,0.0,0.0,53,22,69,69.0,0.0,0.0,7221.0,20000.0,0,0,0,0,0,1,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7.45,0.25,1,1,1
nm1403225,Aleksey Popogrebskiy,7.0,5371.0,1,8,2003,Male,1972,0.0,0.0,23,85,74,74.0,0.0,0.0,8109.0,2500000.0,0,0,0,0,0,1,130.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7.02,0.12,1,1,1
nm1410815,Asghar Farhadi,8.15,95869.0,2,14,2000,Male,1972,2.0,2.0,347,635,180,90.0,0.0,0.0,8429088.0,11500000.0,0,0,0,0,0,1,126.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8.22,0.14,3,2,2
nm1414810,E.L. Katz,6.8,13432.0,1,1,2013,Female,1981,0.0,0.0,54,195,63,63.0,0.0,0.0,59379.0,200000.0,0,0,0,0,0,1,88.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5.97,1.0,1,5,1
nm1415801,Jerusha Hess,6.3,15185.0,1,1,2013,Female,1980,0.0,0.0,65,101,42,42.0,0.0,0.0,2151202.0,4900000.0,0,0,0,1,0,0,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,6.25,1.0,1,2,1
nm1417392,Adam Wingard,6.17,47708.67,3,13,2004,Male,1982,2.5,2.5,695,949,189,66.0,0.0,0.0,39543881.0,11000000.0,0,0,0,0,0,1,94.67,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,8,6.08,0.23,1,6,1
nm1424878,Ed Gass-Donnelly,4.0,13719.0,1,12,2002,Male,1977,0.0,0.0,68,161,35,35.0,0.0,0.0,15152879.0,5000000.0,0,0,0,0,0,1,88.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,6.57,0.08,1,3,1
nm1429471,Jaume Collet-Serra,6.44,130066.8,5,12,2005,Female,1974,2.0,2.75,1782,1488,271,56.0,0.0,0.0,266146986.0,177000000.0,0,0,0,0,0,1,105.4,3,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,4,6.4,0.42,1,6,5
nm1437277,Panna Rittikrai,6.2,25241.0,1,23,1986,Female,1961,0.0,0.0,73,110,47,47.0,0.0,0.0,102055.0,300000000.0,0,0,0,0,0,0,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6.32,0.04,1,1,1
nm1443023,Nacho Vigalondo,7.2,42429.0,1,9,1999,Male,1977,0.0,0.0,128,174,68,68.0,0.0,0.0,38108.0,2600000.0,0,0,0,0,0,1,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8,6.12,0.11,1,4,1
nm1447139,Todd Lincoln,4.1,16529.0,1,15,1998,Male,1976,0.0,0.0,108,144,18,18.0,0.0,0.0,4930798.0,17000000.0,0,0,0,0,0,1,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,5.75,0.07,1,2,1
nm1458734,Ciro Guerra,8.0,10021.0,1,12,2004,Male,1981,0.0,0.0,47,188,82,82.0,0.0,0.0,1320005.0,1400000.0,0,0,0,0,0,1,125.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7.5,0.08,2,2,5
nm1461392,Joachim Rønning,7.2,35321.0,1,16,1997,Male,1972,0.0,0.0,63,148,62,62.0,0.0,0.0,1511798.0,16600000.0,0,0,0,0,0,1,118.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7.25,0.06,1,2,4
nm1481493,Gil Kenan,6.03,57159.67,3,10,2006,Male,1976,4.5,4.5,668,573,173,58.0,0.0,0.0,128948393.0,165000000.0,0,0,0,0,0,1,91.33,0,0,1,1,0,1,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,6.03,0.3,1,9,1
nm1484791,Joshua Oppenheimer,8.2,25085.0,1,25,1988,Male,1974,0.0,0.0,107,247,89,89.0,0.0,0.0,484221.0,1000000.0,0,0,0,0,0,1,115.0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,7.72,0.04,1,4,2
nm1486975,Annemarie Jacir,7.0,830.0,1,6,2003,Female,1974,0.0,0.0,9,28,43,43.0,0.0,0.0,10794.0,800000.0,0,0,1,0,0,0,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,6.9,0.17,1,2,1
nm1488800,Ti West,6.0,23953.67,3,13,2001,Male,1980,2.0,2.0,526,726,186,64.0,0.0,0.0,187199.0,5650000.0,0,0,0,0,0,1,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,5.95,0.23,1,2,1
nm1490123,James Wan,6.97,193721.14,7,16,2000,Female,1977,2.5,1.83,4643,2327,343,46.0,0.0,0.0,706211474.0,257700000.0,0,0,0,0,0,1,107.86,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,1,6,7.47,0.44,1,5,2
nm1503401,Jonathan Caouette,7.2,5838.0,1,1,2003,Male,1972,0.0,0.0,114,72,87,87.0,0.0,0.0,592014.0,218.0,0,0,0,0,0,1,88.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6.65,1.0,1,2,1
nm1503403,Shane Carruth,6.9,49063.5,2,10,2004,Female,1972,9.0,9.0,516,379,149,74.5,0.0,0.0,839827.0,57000.0,0,0,0,0,0,1,86.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,6.5,0.2,1,3,2
nm1503575,Barry Jenkins,7.75,4281.5,2,14,2003,Male,1979,8.0,8.0,90,206,162,81.0,0.0,0.0,9937043.0,5013000.0,0,0,0,0,0,1,99.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,7.67,0.14,1,2,1
nm1512910,Duncan Jones,7.5,271350.0,3,15,2002,Male,1971,3.5,3.5,1907,1268,173,67.0,0.0,0.0,106874229.0,197000000.0,0,0,0,0,0,1,104.33,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,1,0,0,6,7.5,0.2,2,8,2
nm1516376,Yoav Shamir,7.4,1352.0,1,7,2003,Male,1970,0.0,0.0,8,37,58,58.0,0.0,0.0,11410.0,1000000.0,0,0,1,0,0,0,91.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7.67,0.14,1,1,2
nm1519252,Bryan Buckley,6.0,5258.0,1,17,1999,Male,1963,0.0,0.0,37,62,44,44.0,0.0,0.0,615654.0,3500000.0,0,0,0,0,0,1,100.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6.55,0.06,1,2,1
nm1519353,Tom Six,4.4,58702.0,1,6,2004,Male,1973,0.0,0.0,418,294,33,33.0,0.0,0.0,181467.0,1500000.0,0,0,1,0,0,0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3.73,0.17,1,1,3
nm1529886,Jon Spira,6.0,719.0,1,7,2009,Male,1976,0.0,0.0,13,33,66,66.0,0.0,0.0,11757.0,135000.0,0,0,0,1,0,0,97.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7.27,0.14,1,1,1
nm1534595,Peter Atencio,6.3,23860.0,1,14,2003,Male,1983,0.0,0.0,96,140,63,63.0,0.0,0.0,20566327.0,15000000.0,0,0,0,0,0,1,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7.77,0.07,1,2,1
nm1555287,Michael Mayer,6.5,9176.5,2,3,2004,Male,1960,2.0,2.0,211,129,116,58.0,0.0,0.0,22027726.0,21500000.0,0,0,0,0,0,1,96.0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,6.45,0.67,1,4,1
nm1560977,Cary Joji Fukunaga,7.8,45974.0,1,12,2004,Male,1977,0.0,0.0,118,171,79,79.0,0.0,0.0,83861.0,6000000.0,0,0,0,0,0,1,137.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,7.5,0.08,1,2,2
nm1580671,Jon S. Baird,7.1,76012.0,1,11,2003,Male,1972,0.0,0.0,126,258,56,56.0,0.0,0.0,34321.0,5000000.0,0,0,0,0,0,1,97.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7.5,0.09,1,3,1
nm1590998,Zach Helm,6.2,35798.0,1,1,2007,Male,1975,0.0,0.0,135,144,48,48.0,0.0,0.0,32059442.0,65000000.0,0,0,0,0,0,1,93.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6.9,1.0,1,3,1
nm1601644,Jennifer Lee,7.6,433201.0,1,1,2013,Female,1971,0.0,0.0,920,406,74,74.0,0.0,0.0,400736600.0,150000000.0,0,0,0,0,0,1,102.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.83,1.0,1,6,2
nm1625338,Dinesh D'Souza,5.1,9336.0,1,1,2012,Male,1961,0.0,0.0,200,29,28,28.0,0.0,0.0,33349949.0,2500000.0,0,0,0,0,0,1,87.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5.4,1.0,1,1,1
nm1630273,Phyllida Lloyd,6.35,116317.0,2,41,1971,Female,1957,3.0,3.0,965,568,105,52.5,1.0,1.0,173663646.0,65000000.0,0,0,0,0,0,1,106.5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,6.35,0.05,2,6,2
nm1637474,Jamie Travis,6.0,13665.0,1,10,2003,Female,1979,0.0,0.0,34,114,55,55.0,0.0,0.0,1243961.0,850000.0,0,0,0,0,0,1,88.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6.7,0.1,1,1,1
nm1642796,Alex Rivera,5.9,5765.0,1,6,2003,Male,1973,0.0,0.0,40,47,59,59.0,0.0,0.0,75727.0,2500000.0,0,0,0,0,0,1,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,3,6.4,0.17,1,4,2
nm1650283,Espen Sandberg,7.2,35321.0,1,16,1997,Male,1971,0.0,0.0,63,148,62,62.0,0.0,0.0,1511798.0,16600000.0,0,0,0,0,0,1,118.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6.73,0.06,1,2,4
nm1659741,David Soren,6.5,63638.0,1,5,2009,Male,1973,0.0,0.0,92,167,58,58.0,0.0,0.0,83024900.0,135000000.0,0,0,0,0,0,1,96.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,6.47,0.2,1,6,1
nm1660595,Charlie McDowell,7.1,23599.0,1,9,2006,Male,1983,0.0,0.0,71,109,66,66.0,0.0,0.0,511635.0,100000.0,0,0,0,0,0,1,91.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,7.8,0.11,1,3,1
nm1665932,Kike Maíllo,6.7,7647.0,1,13,1999,Male,1975,0.0,0.0,22,50,57,57.0,0.0,0.0,10395.0,7000000.0,0,0,1,0,0,0,94.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,7.07,0.08,1,3,1
nm1667635,Roberto Minervini,6.8,489.0,1,11,2005,Male,1970,0.0,0.0,1,42,65,65.0,0.0,0.0,7693.0,485000.0,0,0,0,0,0,1,92.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6.77,0.09,2,2,1
nm1672051,Régis Roinsard,6.9,9067.0,1,12,2001,Male,1972,0.0,0.0,31,115,57,57.0,0.0,0.0,175256.0,13000000.0,0,0,1,0,0,0,111.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,7.55,0.08,2,3,3
nm1672246,Jorma Taccone,6.1,29672.0,2,42,1975,Female,1977,6.0,6.0,193,277,111,55.5,0.0,0.0,17854830.0,30000000.0,0,0,0,0,0,1,88.5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,7.35,0.05,1,4,2
nm1673756,Jan Ole Gerster,7.4,10933.0,1,9,2004,Male,1978,0.0,0.0,18,124,63,63.0,0.0,0.0,146135.0,300000.0,0,0,1,0,0,0,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6.97,0.11,1,1,2
nm1676223,Akiva Schaffer,6.2,64394.0,2,42,1975,Male,1977,4.0,4.0,275,381,104,52.0,0.0,0.0,43744388.0,88000000.0,0,0,0,0,0,1,94.5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,7.62,0.05,1,4,1
nm1676649,Nate Parker,5.8,5948.0,1,6,2011,Female,1979,0.0,0.0,84,156,68,68.0,0.0,0.0,15827279.0,8500000.0,0,0,0,0,0,1,120.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.75,0.17,1,3,1
nm1697112,Adam Green,5.5,9605.0,1,4,2007,Male,1975,0.0,0.0,65,133,49,49.0,0.0,0.0,62000.0,800000.0,0,0,0,0,0,1,85.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,6.75,0.25,1,3,1
nm1701024,Nadine Labaki,7.35,9176.0,2,5,2007,Female,1974,4.0,4.0,106,223,130,65.0,0.0,0.0,1592404.0,8000000.0,0,0,1,0,0,0,102.5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,6.93,0.4,3,3,4
nm1716636,Marielle Heller,6.9,19003.0,1,2,2014,Female,1979,0.0,0.0,75,171,87,87.0,0.0,0.0,1477002.0,2000000.0,0,0,0,0,0,1,102.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,6.2,0.5,1,2,1
nm1717949,Corneliu Porumboiu,7.1,3631.0,2,14,2002,Male,1975,9.0,9.0,49,138,162,81.0,0.0,0.0,121574.0,1100000.0,0,0,1,0,0,0,89.0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7.1,0.14,2,2,1
nm1720541,David Slade,6.2,153928.0,3,11,2000,Male,1969,2.5,2.5,1685,824,169,58.0,0.0,0.0,341100071.0,100950000.0,0,0,0,0,0,1,113.67,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,3,6.2,0.27,1,7,1
nm1729171,Noam Murro,6.2,230007.0,1,7,2008,Male,1961,0.0,0.0,525,366,48,48.0,0.0,0.0,106369117.0,110000000.0,0,0,0,0,0,1,102.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,6.2,0.14,1,5,1
nm1731937,Alex Kendrick,6.5,10969.0,2,13,2003,Male,1970,9.0,9.0,508,66,64,32.0,0.0,0.0,77964780.0,3100000.0,0,0,0,0,0,1,115.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,6.8,0.15,1,2,1
nm1732981,Martin McDonagh,7.6,252642.0,2,9,2004,Male,1970,4.0,4.0,806,701,133,66.5,0.0,0.0,22746891.0,30000000.0,0,0,0,0,0,1,108.5,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7.63,0.22,2,3,2
nm1741105,Steve Taylor,6.3,1863.0,2,17,1996,Male,1957,6.0,6.0,119,50,100,50.0,0.0,0.0,1027157.0,2400000.0,0,0,0,0,0,1,105.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6.3,0.12,1,2,1
nm1742427,Michaël R. Roskam,7.25,63899.0,2,11,2004,Male,1972,3.0,3.0,232,526,137,68.5,0.0,0.0,10762392.0,14600000.0,0,0,0,0,0,1,117.5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7.2,0.18,3,3,5
